signal_id,ehtimollik
SG_015617,0.30411598
SG_015619,0.46608899
SG_015623,0.47642060
SG_015627,0.79720047
SG_015637,0.24012665
SG_015641,0.61006499
SG_015644,0.48775204
SG_015649,0.30078320
SG_015654,0.81903016
SG_015655,0.97950342
SG_015656,0.16847192
SG_015659,0.28245292
SG_015662,0.84152641
SG_015664,0.04382603
SG_015671,0.96450592
SG_015675,0.04065989
SG_015678,0.78270288
SG_015680,0.44992501
SG_015681,0.08281953
SG_015682,0.71004833
SG_015684,0.04949175
SG_015693,0.69571738
SG_015708,0.89418430
SG_015715,0.48658557
SG_015716,0.65139143
SG_015718,0.03232795
SG_015721,0.53274454
SG_015724,0.73321113
SG_015726,0.71171471
SG_015729,0.48241960
SG_015730,0.78703549
SG_015735,0.20146642
SG_015738,0.67172138
SG_015743,0.50891518
SG_015744,0.05915681
SG_015746,0.01416431
SG_015756,0.17413764
SG_015762,0.62139643
SG_015763,0.58940177
SG_015766,0.54107649
SG_015769,0.69038494
SG_015770,0.43892685
SG_015772,0.73104483
SG_015773,0.73471088
SG_015780,0.18730212
SG_015790,0.69405099
SG_015797,0.26378937
SG_015806,0.34610898
SG_015810,0.91868022
SG_015815,0.16413931
SG_015817,0.99483419
SG_015818,0.63756041
SG_015819,0.62922846
SG_015820,0.58290285
SG_015827,0.65889018
SG_015828,0.15364106
SG_015829,0.29345109
SG_015832,0.51591401
SG_015833,0.57440427
SG_015834,0.12214631
SG_015838,0.81153141
SG_015840,0.23862690
SG_015842,0.40943176
SG_015845,0.13847692
SG_015849,0.30361606
SG_015857,0.57040493
SG_015859,0.01583069
SG_015860,0.98016997
SG_015867,0.36793868
SG_015873,0.80186636
SG_015878,0.54590902
SG_015879,0.12147975
SG_015880,0.77537077
SG_015881,0.09131811
SG_015884,0.24995834
SG_015885,0.29595067
SG_015891,0.95734044
SG_015893,0.45325779
SG_015898,0.53691051
SG_015900,0.58006999
SG_015901,0.30028329
SG_015907,0.33077820
SG_015908,0.69588402
SG_015910,0.86318947
SG_015914,0.70004999
SG_015917,0.94117647
SG_015921,0.96917180
SG_015922,0.78203633
SG_015928,0.81036494
SG_015939,0.45725712
SG_015940,0.03732711
SG_015942,0.85535744
SG_015943,0.94517580
SG_015947,0.17247125
SG_015950,0.36877187
SG_015951,0.69938344
SG_015955,0.13481086
SG_015964,0.84135977
SG_015965,0.07515414
SG_015972,0.36443926
SG_015973,0.25779037
SG_015975,0.10481586
SG_015977,0.56190635
SG_015978,0.75804033
SG_015979,0.93451091
SG_015980,0.29328445
SG_015981,0.46392268
SG_015985,0.78936844
SG_015988,0.63072821
SG_015989,0.81636394
SG_015990,0.82969505
SG_015998,0.75637394
SG_015999,0.04432595
SG_016002,0.68321946
SG_016003,0.20479920
SG_016004,0.70104983
SG_016008,0.98733544
SG_016010,0.95517414
SG_016013,0.80553241
SG_016015,0.44109315
SG_016020,0.06698884
SG_016021,0.75137477
SG_016022,0.39976671
SG_016027,0.72237960
SG_016028,0.51891351
SG_016029,0.14747542
SG_016030,0.99583403
SG_016045,0.54174304
SG_016048,0.54490918
SG_016049,0.02966172
SG_016054,0.99516747
SG_016056,0.49108482
SG_016060,0.48475254
SG_016065,0.04832528
SG_016081,0.09881686
SG_016085,0.06065656
SG_016089,0.38993501
SG_016091,0.89218464
SG_016092,0.90718214
SG_016101,0.90818197
SG_016102,0.85602400
SG_016103,0.65289118
SG_016108,0.11564739
SG_016109,0.53307782
SG_016111,0.97217130
SG_016113,0.29628395
SG_016114,0.07198800
SG_016115,0.26012331
SG_016116,0.59923346
SG_016119,0.10864856
SG_016124,0.34460923
SG_016127,0.40126646
SG_016132,0.76903849
SG_016133,0.31144809
SG_016134,0.40476587
SG_016138,0.21313114
SG_016140,0.73371105
SG_016146,0.85002500
SG_016147,0.21213131
SG_016156,0.84969172
SG_016158,0.34210965
SG_016159,0.45842360
SG_016160,0.04999167
SG_016161,0.16780537
SG_016163,0.82986169
SG_016164,0.70471588
SG_016165,0.80936511
SG_016166,0.11164806
SG_016171,0.76787202
SG_016172,0.70754874
SG_016174,0.21163139
SG_016176,0.38726879
SG_016179,0.88068655
SG_016181,0.90368272
SG_016183,0.07365439
SG_016185,0.60506582
SG_016186,0.02832861
SG_016187,0.21046492
SG_016188,0.82502916
SG_016190,0.07648725
SG_016194,0.65705716
SG_016195,0.21196467
SG_016196,0.84352608
SG_016197,0.35810698
SG_016211,0.12497917
SG_016214,0.81953008
SG_016215,0.50041660
SG_016219,0.73854358
SG_016221,0.59090152
SG_016222,0.57157140
SG_016224,0.39826696
SG_016225,0.79570072
SG_016233,0.13647725
SG_016234,0.15064156
SG_016235,0.10681553
SG_016238,0.02749542
SG_016242,0.87018830
SG_016244,0.08581903
SG_016245,0.01649725
SG_016246,0.55607399
SG_016249,0.29411765
SG_016251,0.84335944
SG_016252,0.95367439
SG_016259,0.52907849
SG_016262,0.46808865
SG_016263,0.06165639
SG_016268,0.50591568
SG_016270,0.36043993
SG_016272,0.83886019
SG_016273,0.80903183
SG_016275,0.89335111
SG_016278,0.73071155
SG_016282,0.66488919
SG_016285,0.13447759
SG_016289,0.52391268
SG_016292,0.24962506
SG_016297,0.31028162
SG_016299,0.61156474
SG_016310,0.76887185
SG_016315,0.75254124
SG_016316,0.34877520
SG_016318,0.08898517
SG_016324,0.16247292
SG_016326,0.20279953
SG_016327,0.73871021
SG_016330,0.00099983
SG_016331,0.80153308
SG_016332,0.00383269
SG_016333,0.80636561
SG_016334,0.33761040
SG_016337,0.07282120
SG_016341,0.70154974
SG_016343,0.25345776
SG_016345,0.75470755
SG_016346,0.14230962
SG_016349,0.60489918
SG_016351,0.45709048
SG_016352,0.12514581
SG_016354,0.68871855
SG_016363,0.59056824
SG_016372,0.69971671
SG_016375,0.58206966
SG_016382,0.35994001
SG_016384,0.83036161
SG_016386,0.04849192
SG_016389,0.70671555
SG_016392,0.52524579
SG_016393,0.42059657
SG_016394,0.61639727
SG_016401,0.36360607
SG_016402,0.33044493
SG_016405,0.92101316
SG_016414,0.41843026
SG_016421,0.05782370
SG_016424,0.36377270
SG_016425,0.41793034
SG_016429,0.11214798
SG_016431,0.54974171
SG_016432,0.70188302
SG_016435,0.88251958
SG_016436,0.94567572
SG_016443,0.19263456
SG_016445,0.23579403
SG_016450,0.86735544
SG_016452,0.23629395
SG_016456,0.94134311
SG_016462,0.11014831
SG_016463,0.24462590
SG_016474,0.95767372
SG_016482,0.55257457
SG_016488,0.23946009
SG_016502,0.05099150
SG_016503,0.91301450
SG_016507,0.81136477
SG_016508,0.34194301
SG_016511,0.23262790
SG_016512,0.98150308
SG_016517,0.36427262
SG_016518,0.91634728
SG_016520,0.06832195
SG_016522,0.91618064
SG_016524,0.74170972
SG_016526,0.85869022
SG_016528,0.90284953
SG_016529,0.55274121
SG_016532,0.93817697
SG_016535,0.23562740
SG_016537,0.14130978
SG_016539,0.00983169
SG_016542,0.43042826
SG_016545,0.41359773
SG_016547,0.22529578
SG_016548,0.03666056
SG_016554,0.52874521
SG_016562,0.75587402
SG_016563,0.37327112
SG_016566,0.42292951
SG_016567,0.59040160
SG_016580,0.35494084
SG_016581,0.28878520
SG_016585,0.99866689
SG_016600,0.50124979
SG_016603,0.93584403
SG_016604,0.35444093
SG_016606,0.86235627
SG_016609,0.45825696
SG_016612,0.72671221
SG_016613,0.24945842
SG_016614,0.49441760
SG_016623,0.29078487
SG_016625,0.94334278
SG_016632,0.74604233
SG_016634,0.19463423
SG_016637,0.78536911
SG_016641,0.38293618
SG_016646,0.15180803
SG_016647,0.08215297
SG_016660,0.15897350
SG_016662,0.85252458
SG_016670,0.95334111
SG_016671,0.08715214
SG_016673,0.06232295
SG_016675,0.56140643
SG_016685,0.24245959
SG_016689,0.89651725
SG_016690,0.70638227
SG_016691,0.21129812
SG_016692,0.33594401
SG_016696,0.80053324
SG_016698,0.23179470
SG_016699,0.38910182
SG_016703,0.23162806
SG_016704,0.94417597
SG_016705,0.98866856
SG_016708,0.71288119
SG_016710,0.27112148
SG_016711,0.62056324
SG_016714,0.57473754
SG_016716,0.01116481
SG_016719,0.67938677
SG_016720,0.12764539
SG_016721,0.01216464
SG_016723,0.12997834
SG_016732,0.90268289
SG_016733,0.68471921
SG_016736,0.03166139
SG_016737,0.10548242
SG_016738,0.62372938
SG_016741,0.89118480
SG_016745,0.56857190
SG_016746,0.07665389
SG_016752,0.51324779
SG_016754,0.31778037
SG_016758,0.41209798
SG_016763,0.63522746
SG_016765,0.44525912
SG_016769,0.38693551
SG_016776,0.70371605
SG_016778,0.84269288
SG_016779,0.71888019
SG_016780,0.79903349
SG_016783,0.90234961
SG_016785,0.30378270
SG_016786,0.73554408
SG_016792,0.83352775
SG_016793,0.34910848
SG_016794,0.73787702
SG_016805,0.30178304
SG_016807,0.54424263
SG_016810,0.19713381
SG_016813,0.42126312
SG_016818,0.57073821
SG_016819,0.18996834
SG_016823,0.88185302
SG_016827,0.62389602
SG_016828,0.53741043
SG_016832,0.59940010
SG_016834,0.95284119
SG_016837,0.54440927
SG_016840,0.27545409
SG_016843,0.93351108
SG_016847,0.15464089
SG_016849,0.26695551
SG_016851,0.42742876
SG_016857,0.25795701
SG_016858,0.98783536
SG_016859,0.72487919
SG_016861,0.60539910
SG_016863,0.63389435
SG_016874,0.91234794
SG_016877,0.50858190
SG_016881,0.88768539
SG_016885,0.44842526
SG_016887,0.86485586
SG_016888,0.60089985
SG_016891,0.64505916
SG_016893,0.02649558
SG_016895,0.67105482
SG_016900,0.63089485
SG_016902,0.59456757
SG_016904,0.19513414
SG_016909,0.44225962
SG_016911,0.71804699
SG_016924,0.01366439
SG_016925,0.29061823
SG_016928,0.72904516
SG_016937,0.29528412
SG_016939,0.84302616
SG_016941,0.71521413
SG_016944,0.92234628
SG_016946,0.43792701
SG_016951,0.51341443
SG_016961,0.98566906
SG_016963,0.56223963
SG_016967,0.53157807
SG_016968,0.87185469
SG_016971,0.56490585
SG_016973,0.23812698
SG_016974,0.22796201
SG_016975,0.83502750
SG_016976,0.39260123
SG_016986,0.10214964
SG_016989,0.89618397
SG_016990,0.89251791
SG_017003,0.34094318
SG_017005,0.38193634
SG_017006,0.22329612
SG_017016,0.48791868
SG_017018,0.89451758
SG_017021,0.51991335
SG_017026,0.18980170
SG_017028,0.50274954
SG_017040,0.87802033
SG_017043,0.05982336
SG_017044,0.68005332
SG_017046,0.60789868
SG_017048,0.14047659
SG_017049,0.07415431
SG_017050,0.06382270
SG_017055,0.45142476
SG_017056,0.13631061
SG_017062,0.08865189
SG_017067,0.65689052
SG_017070,0.13397767
SG_017071,0.94934178
SG_017076,0.47575404
SG_017077,0.54957507
SG_017079,0.00083319
SG_017080,0.20629895
SG_017085,0.71954674
SG_017098,0.46475587
SG_017103,0.41109815
SG_017110,0.66755541
SG_017111,0.96900517
SG_017114,0.25762373
SG_017116,0.74437594
SG_017123,0.01983003
SG_017124,0.78336944
SG_017126,0.23762706
SG_017127,0.19380103
SG_017130,0.69471755
SG_017139,0.69888352
SG_017144,0.39093484
SG_017145,0.31728045
SG_017146,0.87318780
SG_017154,0.35794034
SG_017158,0.44025996
SG_017170,0.78036994
SG_017171,0.74154308
SG_017172,0.13114481
SG_017182,0.00633228
SG_017187,0.12047992
SG_017190,0.84569238
SG_017192,0.37510415
SG_017193,0.63206132
SG_017195,0.56890518
SG_017202,0.90068322
SG_017206,0.46725546
SG_017208,0.43976004
SG_017213,0.61556407
SG_017218,0.08965172
SG_017220,0.36193968
SG_017223,0.29645059
SG_017224,0.82286286
SG_017225,0.74237627
SG_017227,0.63356107
SG_017228,0.83402766
SG_017230,0.26562240
SG_017232,0.47708715
SG_017235,0.50874854
SG_017239,0.91584736
SG_017241,0.67622063
SG_017245,0.30261623
SG_017250,0.83919347
SG_017254,0.36310615
SG_017255,0.82152975
SG_017266,0.14147642
SG_017269,0.37793701
SG_017272,0.34027662
SG_017276,0.36893851
SG_017279,0.54224296
SG_017281,0.17297117
SG_017287,0.67855357
SG_017288,0.55790702
SG_017292,0.65072488
SG_017294,0.78170305
SG_017296,0.23362773
SG_017303,0.40309948
SG_017304,0.69621730
SG_017309,0.89935011
SG_017311,0.35210798
SG_017316,0.00433261
SG_017317,0.73221130
SG_017318,0.67438760
SG_017323,0.45159140
SG_017328,0.55574071
SG_017338,0.62356274
SG_017339,0.53607732
SG_017347,0.64905849
SG_017348,0.37977004
SG_017349,0.18346942
SG_017350,0.38243626
SG_017354,0.21463089
SG_017358,0.79636727
SG_017360,0.22079653
SG_017361,0.67522080
SG_017364,0.95550742
SG_017368,0.68738544
SG_017373,0.71788035
SG_017376,0.65622396
SG_017383,0.80486586
SG_017385,0.34227629
SG_017391,0.77020497
SG_017399,0.68255291
SG_017402,0.06582236
SG_017405,0.04615897
SG_017406,0.15547409
SG_017416,0.28378604
SG_017419,0.63422763
SG_017421,0.37243793
SG_017423,0.79653391
SG_017425,0.83669388
SG_017428,0.45742376
SG_017431,0.72371271
SG_017432,0.94967505
SG_017438,0.79270122
SG_017439,0.01333111
SG_017445,0.31194801
SG_017448,0.00566572
SG_017452,0.73954341
SG_017454,0.48291951
SG_017457,0.26245626
SG_017458,0.70421596
SG_017464,0.73054491
SG_017465,0.23096151
SG_017466,0.98750208
SG_017467,0.88051991
SG_017475,0.48958507
SG_017479,0.53057824
SG_017480,0.01233128
SG_017481,0.39326779
SG_017482,0.26878854
SG_017484,0.57023829
SG_017486,0.48075321
SG_017501,0.38326946
SG_017504,0.46842193
SG_017507,0.31978004
SG_017509,0.10081653
SG_017513,0.47492085
SG_017514,0.62172971
SG_017516,0.03882686
SG_017518,0.47975337
SG_017521,0.91068155
SG_017526,0.38410265
SG_017529,0.36510582
SG_017532,0.51474754
SG_017535,0.50674888
SG_017537,0.35777370
SG_017538,0.51158140
SG_017542,0.04365939
SG_017545,0.93684386
SG_017549,0.91834694
SG_017557,0.28045326
SG_017559,0.64822530
SG_017560,0.18096984
SG_017562,0.69305116
SG_017563,0.83769372
SG_017565,0.08831861
SG_017572,0.19330112
SG_017575,0.98350275
SG_017577,0.54924179
SG_017578,0.38060323
SG_017579,0.81919680
SG_017580,0.28178637
SG_017581,0.70138310
SG_017589,0.61623063
SG_017590,0.53557740
SG_017594,0.90584903
SG_017597,0.27328779
SG_017604,0.64489252
SG_017605,0.92017997
SG_017606,0.92434594
SG_017607,0.39310115
SG_017611,0.72787869
SG_017615,0.06732211
SG_017616,0.05299117
SG_017617,0.69221796
SG_017621,0.45175804
SG_017622,0.56323946
SG_017629,0.14547575
SG_017630,0.12964506
SG_017634,0.47325446
SG_017639,0.52674554
SG_017642,0.47258790
SG_017646,0.74987502
SG_017657,0.89468422
SG_017658,0.47675387
SG_017667,0.06848859
SG_017673,0.54290952
SG_017674,0.38676887
SG_017677,0.15014164
SG_017679,0.09698384
SG_017683,0.35010832
SG_017687,0.10314948
SG_017689,0.87252125
SG_017691,0.48941843
SG_017693,0.72054658
SG_017696,0.33211131
SG_017697,0.35710715
SG_017702,0.24379270
SG_017703,0.98466922
SG_017709,0.16080653
SG_017714,0.23112815
SG_017715,0.87635394
SG_017718,0.86768872
SG_017719,0.55090818
SG_017728,0.73737710
SG_017729,0.52624563
SG_017739,0.47475421
SG_017743,0.19763373
SG_017745,0.05465756
SG_017746,0.10848192
SG_017749,0.94684219
SG_017750,0.76170638
SG_017754,0.13681053
SG_017757,0.75837360
SG_017760,0.86752208
SG_017774,0.75537410
SG_017775,0.01966339
SG_017776,0.07615397
SG_017777,0.96617230
SG_017778,0.44192635
SG_017781,0.66772205
SG_017782,0.87352108
SG_017789,0.77987002
SG_017795,0.47942010
SG_017798,0.73654391
SG_017811,0.30761540
SG_017817,0.61739710
SG_017819,0.79736711
SG_017822,0.93501083
SG_017827,0.18063656
SG_017830,0.97967005
SG_017832,0.35460757
SG_017834,0.99100150
SG_017838,0.73587735
SG_017840,0.85802366
SG_017847,0.42676221
SG_017851,0.66605566
SG_017855,0.98716881
SG_017862,0.00416597
SG_017865,0.32477920
SG_017866,0.35144143
SG_017867,0.36160640
SG_017878,0.65272455
SG_017879,0.63572738
SG_017880,0.20079987
SG_017881,0.04565906
SG_017882,0.59306782
SG_017886,0.28445259
SG_017888,0.08931845
SG_017889,0.33677720
SG_017895,0.81303116
SG_017900,0.55474088
SG_017902,0.59540077
SG_017907,0.85385769
SG_017909,0.65189135
SG_017910,0.37277120
SG_017913,0.60039993
SG_017914,0.68105316
SG_017917,0.52224629
SG_017918,0.86885519
SG_017919,0.41593068
SG_017920,0.71254791
SG_017936,0.14714214
SG_017938,0.66588902
SG_017945,0.92851191
SG_017947,0.35477420
SG_017949,0.53207799
SG_017956,0.83486086
SG_017958,0.79486752
SG_017960,0.28361940
SG_017965,0.04082653
SG_017971,0.95217464
SG_017973,0.85035827
SG_017978,0.80303283
SG_017981,0.33244459
SG_017985,0.80469922
SG_017987,0.99433428
SG_017991,0.76020663
SG_017992,0.70271621
SG_018002,0.21563073
SG_018003,0.87385436
SG_018005,0.78603566
SG_018014,0.30161640
SG_018015,0.30561573
SG_018016,0.57590402
SG_018017,0.60206632
SG_018024,0.09665056
SG_018028,0.78486919
SG_018032,0.47925346
SG_018033,0.56257290
SG_018037,0.56973838
SG_018040,0.29978337
SG_018042,0.49725046
SG_018046,0.16397267
SG_018050,0.96850525
SG_018055,0.72437927
SG_018056,0.80569905
SG_018061,0.24479253
SG_018063,0.87568739
SG_018064,0.56707215
SG_018067,0.22929512
SG_018072,0.67488752
SG_018073,0.72521246
SG_018074,0.95884019
SG_018076,0.87002166
SG_018080,0.13797700
SG_018084,0.70888185
SG_018088,0.66788869
SG_018090,0.71588069
SG_018092,0.70588235
SG_018094,0.86202300
SG_018096,0.34327612
SG_018100,0.63672721
SG_018109,0.33561073
SG_018111,0.02999500
SG_018120,0.95134144
SG_018124,0.93834361
SG_018125,0.58623563
SG_018130,0.71371438
SG_018132,0.44659223
SG_018134,0.12097984
SG_018140,0.61789702
SG_018144,0.04165972
SG_018146,0.74254291
SG_018150,0.43226129
SG_018154,0.84235961
SG_018155,0.31078154
SG_018160,0.03566072
SG_018165,0.40076654
SG_018166,0.32811198
SG_018170,0.39760040
SG_018174,0.45459090
SG_018175,0.09098484
SG_018178,0.78953508
SG_018181,0.83136144
SG_018186,0.67905349
SG_018188,0.37610398
SG_018195,0.03532745
SG_018198,0.81536411
SG_018201,0.00599900
SG_018206,0.92551241
SG_018208,0.23696051
SG_018214,0.97867022
SG_018215,0.93767705
SG_018216,0.91284786
SG_018221,0.81719713
SG_018224,0.27845359
SG_018228,0.45409098
SG_018229,0.01783036
SG_018238,0.17497084
SG_018241,0.26978837
SG_018246,0.52841193
SG_018247,0.27862023
SG_018252,0.99750042
SG_018253,0.52374604
SG_018259,0.72454591
SG_018261,0.10348275
SG_018263,0.89835027
SG_018266,0.35827362
SG_018269,0.54090985
SG_018270,0.17180470
SG_018276,0.05249125
SG_018278,0.23062823
SG_018281,0.15780703
SG_018282,0.33377770
SG_018284,0.69171805
SG_018286,0.12897850
SG_018287,0.39993334
SG_018294,0.09765039
SG_018297,0.42576237
SG_018303,0.60973171
SG_018305,0.71721380
SG_018307,0.05415764
SG_018312,0.77270455
SG_018316,0.56540577
SG_018321,0.03282786
SG_018322,0.59156807
SG_018325,0.02032995
SG_018327,0.27462090
SG_018330,0.43126146
SG_018334,0.73671055
SG_018336,0.49791701
SG_018338,0.93484419
SG_018341,0.37060490
SG_018342,0.53357774
SG_018347,0.18530245
SG_018348,0.53974338
SG_018351,0.60823196
SG_018360,0.98416931
SG_018361,0.24779203
SG_018364,0.90384936
SG_018366,0.76137310
SG_018368,0.98683553
SG_018372,0.57407099
SG_018379,0.17463756
SG_018381,0.16163973
SG_018386,0.20329945
SG_018387,0.77053824
SG_018388,0.81453091
SG_018394,0.97383769
SG_018407,0.47592068
SG_018410,0.47458757
SG_018411,0.20679887
SG_018417,0.21296451
SG_018418,0.63956007
SG_018420,0.32661223
SG_018422,0.73454424
SG_018424,0.74554241
SG_018426,0.35260790
SG_018427,0.50924846
SG_018430,0.31894684
SG_018433,0.69238460
SG_018434,0.46242293
SG_018436,0.85719047
SG_018441,0.57923679
SG_018442,0.43509415
SG_018445,0.59640060
SG_018448,0.49041826
SG_018452,0.00449925
SG_018455,0.46092318
SG_018458,0.32277954
SG_018462,0.91968005
SG_018468,0.47842026
SG_018469,0.58390268
SG_018470,0.76753874
SG_018471,0.74087652
SG_018472,0.46025662
SG_018474,0.01083153
SG_018476,0.70771538
SG_018481,0.76453924
SG_018485,0.13581070
SG_018487,0.68888519
SG_018490,0.26578904
SG_018491,0.41543076
SG_018493,0.49558407
SG_018494,0.28928512
SG_018497,0.30494918
SG_018501,0.16897184
SG_018503,0.11298117
SG_018505,0.26795534
SG_018506,0.41926346
SG_018510,0.57140477
SG_018511,0.33977670
SG_018514,0.31844693
SG_018519,0.59690052
SG_018520,0.01033161
SG_018524,0.45975671
SG_018525,0.04282620
SG_018526,0.05665722
SG_018529,0.42309615
SG_018531,0.50024996
SG_018534,0.58756874
SG_018536,0.36277287
SG_018537,0.52424596
SG_018543,0.72204633
SG_018544,0.67138810
SG_018547,0.59140143
SG_018548,0.40226629
SG_018549,0.68805199
SG_018553,0.07982003
SG_018555,0.74287619
SG_018558,0.45259123
SG_018566,0.41176471
SG_018568,0.75454091
SG_018569,0.10714881
SG_018573,0.39276787
SG_018576,0.35077487
SG_018579,0.00699883
SG_018587,0.51041493
SG_018591,0.18630228
SG_018594,0.23546076
SG_018601,0.86918847
SG_018603,0.67605399
SG_018608,0.50641560
SG_018611,0.65839027
SG_018612,0.77070488
SG_018615,0.09865022
SG_018617,0.15814031
SG_018621,0.84252625
SG_018623,0.54474254
SG_018624,0.73154474
SG_018631,0.10064989
SG_018636,0.52074654
SG_018637,0.13247792
SG_018639,0.87868689
SG_018644,0.15914014
SG_018645,0.83969338
SG_018647,0.85652391
SG_018650,0.75887352
SG_018651,0.00549908
SG_018662,0.56807199
SG_018663,0.20979837
SG_018664,0.64639227
SG_018665,0.58690218
SG_018670,0.96483919
SG_018676,0.60573238
SG_018677,0.04182636
SG_018678,0.79670055
SG_018680,0.33261123
SG_018685,0.47275454
SG_018686,0.78136977
SG_018687,0.63289452
SG_018688,0.40726546
SG_018689,0.09998334
SG_018693,0.10098317
SG_018694,0.61973004
SG_018697,0.47792035
SG_018703,0.34077654
SG_018705,0.81736377
SG_018709,0.01466422
SG_018710,0.98516914
SG_018711,0.71738044
SG_018717,0.08065322
SG_018721,0.65755707
SG_018722,0.52991168
SG_018731,0.45109148
SG_018733,0.95617397
SG_018738,0.69255124
SG_018744,0.81969672
SG_018745,0.45425762
SG_018748,0.32111315
SG_018756,0.92351275
SG_018758,0.43492751
SG_018761,0.08315281
SG_018765,0.42492918
SG_018766,0.91734711
SG_018767,0.24295951
SG_018768,0.72154641
SG_018770,0.18430262
SG_018779,0.13281120
SG_018787,0.42076321
SG_018788,0.59573404
SG_018789,0.53874354
SG_018791,0.72621230
SG_018792,0.59123479
SG_018793,0.07865356
SG_018798,0.94034328
SG_018799,0.65055824
SG_018800,0.31528079
SG_018803,0.11114814
SG_018806,0.96083986
SG_018809,0.23662723
SG_018811,0.59723379
SG_018817,0.11848025
SG_018818,0.32461256
SG_018821,0.14830862
SG_018822,0.15614064
SG_018823,0.34927512
SG_018826,0.60589902
SG_018831,0.32161306
SG_018834,0.28678554
SG_018837,0.64989168
SG_018838,0.88718547
SG_018842,0.77887019
SG_018843,0.99083486
SG_018847,0.59840027
SG_018850,0.22512915
SG_018852,0.87768705
SG_018853,0.15080820
SG_018859,0.83452758
SG_018861,0.74387602
SG_018875,0.68855191
SG_018883,0.42459590
SG_018885,0.16997167
SG_018889,0.25029162
SG_018890,0.53291118
SG_018894,0.66622230
SG_018895,0.99783369
SG_018899,0.22212965
SG_018901,0.87668722
SG_018902,0.62339610
SG_018904,0.81503083
SG_018905,0.59673388
SG_018906,0.93201133
SG_018907,0.50141643
SG_018908,0.17580403
SG_018915,0.58990168
SG_018918,0.36560573
SG_018920,0.67822030
SG_018924,0.62489585
SG_018928,0.66138977
SG_018940,0.37027162
SG_018941,0.25379103
SG_018942,0.39793368
SG_018965,0.92717880
SG_018966,0.47608732
SG_018968,0.18563573
SG_018970,0.78253624
SG_018972,0.15997334
SG_018978,0.27378770
SG_018981,0.38743543
SG_018984,0.16147309
SG_018990,0.53041160
SG_019006,0.50908182
SG_019012,0.61856357
SG_019014,0.53507749
SG_019015,0.94650892
SG_019016,0.83719380
SG_019018,0.84685886
SG_019019,0.42192968
SG_019023,0.89501750
SG_019028,0.99300117
SG_019030,0.30111648
SG_019036,0.68971838
SG_019038,0.15730712
SG_019039,0.91901350
SG_019041,0.62872855
SG_019042,0.52291285
SG_019044,0.93367772
SG_019051,0.11964673
SG_019053,0.64055991
SG_019054,0.43909348
SG_019058,0.90251625
SG_019069,0.14480920
SG_019071,0.01766372
SG_019082,0.50058324
SG_019083,0.49958340
SG_019084,0.17980337
SG_019087,0.13664389
SG_019092,0.05649058
SG_019098,0.58423596
SG_019102,0.99900017
SG_019105,0.61989668
SG_019106,0.67188802
SG_019109,0.13514414
SG_019115,0.50108315
SG_019117,0.75854024
SG_019119,0.22262956
SG_019120,0.58973504
SG_019131,0.29545076
SG_019142,0.98483586
SG_019146,0.48708549
SG_019147,0.64105982
SG_019149,0.02182970
SG_019150,0.18330278
SG_019162,0.65122480
SG_019167,0.41426429
SG_019169,0.40643226
SG_019171,0.00749875
SG_019176,0.73721046
SG_019184,0.18846859
SG_019187,0.75037494
SG_019190,0.19496751
SG_019197,0.52607899
SG_019198,0.25095817
SG_019201,0.20296617
SG_019203,0.66738877
SG_019204,0.40959840
SG_019208,0.46658890
SG_019209,0.51691385
SG_019211,0.03216131
SG_019212,0.79786702
SG_019217,0.54524246
SG_019221,0.26312281
SG_019222,0.94300950
SG_019223,0.03366106
SG_019225,0.61539743
SG_019237,0.75870688
SG_019244,0.55640727
SG_019245,0.68605232
SG_019246,0.15430762
SG_019247,0.36977170
SG_019248,0.29561740
SG_019249,0.75620730
SG_019251,0.31861356
SG_019253,0.13814364
SG_019254,0.13864356
SG_019255,0.46975504
SG_019259,0.07948675
SG_019265,0.22279620
SG_019266,0.54007665
SG_019267,0.85302450
SG_019270,0.04249292
SG_019271,0.16797200
SG_019272,0.58806866
SG_019273,0.11064823
SG_019274,0.00999833
SG_019275,0.14430928
SG_019276,0.14014331
SG_019282,0.45875687
SG_019286,0.68171971
SG_019289,0.63489418
SG_019295,0.87518747
SG_019296,0.93984336
SG_019298,0.09848359
SG_019300,0.44325946
SG_019302,0.96350608
SG_019311,0.88168639
SG_019314,0.43776037
SG_019315,0.36827195
SG_019316,0.65322446
SG_019321,0.03782703
SG_019325,0.79070155
SG_019326,0.85685719
SG_019328,0.23329445
SG_019330,0.30878187
SG_019333,0.44742543
SG_019336,0.45859023
SG_019339,0.49875021
SG_019346,0.48275287
SG_019352,0.57673721
SG_019358,0.84919180
SG_019362,0.91601400
SG_019368,0.15480753
SG_019371,0.51424763
SG_019373,0.97333778
SG_019374,0.61206466
SG_019375,0.48158640
SG_019376,0.86252291
SG_019386,0.60356607
SG_019388,0.59273454
SG_019394,0.78086986
SG_019398,0.47742043
SG_019408,0.66822196
SG_019411,0.17830362
SG_019419,0.95850692
SG_019421,0.92834528
SG_019425,0.36677220
SG_019427,0.43209465
SG_019428,0.56173971
SG_019431,0.22396267
SG_019432,0.31544743
SG_019433,0.53574404
SG_019436,0.90834861
SG_019437,0.78420263
SG_019440,0.16597234
SG_019442,0.58540243
SG_019446,0.57990335
SG_019447,0.15514081
SG_019449,0.36127312
SG_019452,0.08548575
SG_019455,0.85485752
SG_019456,0.24095984
